ID_INDIVIDU,NB_VISITES,MONTANT_CUMULE,NB_PRDT_MOY_VISITE,CA_MOY_VISITE,NB_MAG_DIFF,NB_LIGNES_DIFF,NB_FAM_DIFF,NB_CADEAUX,RECENCE_x,PART_VIST_MAG_GEST,MONTANT,RECENCE_y,FREQUENCE
24082,4,380,3.25,95.0,1,3,9,13,150,1.0,Depensier,Moyennement Recent,Tres Frequent
24180,2,35,1.0,17.5,1,2,2,2,29,1.0,Pas Depensier,Recent,Peu Frequent
24734,20,972,2.35,48.6,1,4,9,47,32,0.0,Depensier,Recent,Tres Frequent
24846,16,2760,6.0625,172.5,2,4,13,97,55,0.6875,Depensier,Recent,Tres Frequent
24952,21,2050,4.428571428571429,97.61904761904762,2,4,10,93,52,0.0476190476190476,Depensier,Recent,Tres Frequent
24956,1,82,4.0,82.0,1,1,2,4,206,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
24998,1,64,2.0,64.0,1,1,1,2,358,1.0,Pas Depensier,Ancien,Peu Frequent
25010,1,64,2.0,64.0,1,1,2,2,341,1.0,Pas Depensier,Ancien,Peu Frequent
25162,3,202,2.0,67.33333333333333,1,1,3,6,287,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
25209,16,1754,4.5625,109.625,4,4,13,73,91,0.25,Depensier,Moyennement Recent,Tres Frequent
25226,2,200,3.5,100.0,1,4,5,7,99,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
25492,1,75,3.0,75.0,1,1,2,3,416,1.0,Pas Depensier,Ancien,Peu Frequent
25564,1,64,2.0,64.0,1,1,2,2,526,1.0,Pas Depensier,Ancien,Peu Frequent
25573,1,67,2.0,67.0,1,1,2,2,469,0.0,Pas Depensier,Ancien,Peu Frequent
25599,8,643,3.125,80.375,1,3,7,25,35,1.0,Depensier,Recent,Tres Frequent
25876,5,365,3.2,73.0,1,3,7,16,189,1.0,Depensier,Moyennement Recent,Tres Frequent
26256,1,227,7.0,227.0,1,2,4,7,239,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
26438,1,73,4.0,73.0,1,2,4,4,436,0.0,Pas Depensier,Ancien,Peu Frequent
26700,4,300,2.0,75.0,1,4,6,8,46,0.0,Moyennement Depensier,Recent,Tres Frequent
27032,5,76,1.6,15.2,1,2,3,8,469,1.0,Pas Depensier,Ancien,Tres Frequent
27269,5,324,2.4,64.8,2,3,8,12,258,0.2,Moyennement Depensier,Moyennement Recent,Tres Frequent
27357,17,1446,2.411764705882353,85.05882352941177,1,4,13,41,141,1.0,Depensier,Moyennement Recent,Tres Frequent
27409,1,0,1.0,0.0,1,1,1,1,675,1.0,Pas Depensier,Ancien,Peu Frequent
27687,8,831,3.875,103.875,1,4,10,31,71,1.0,Depensier,Recent,Tres Frequent
27749,17,1342,3.647058823529412,78.94117647058823,1,4,12,62,27,1.0,Depensier,Recent,Tres Frequent
27870,3,183,2.0,61.0,1,1,3,6,308,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
27915,1,32,2.0,32.0,1,1,2,2,707,1.0,Pas Depensier,Ancien,Peu Frequent
27930,21,1262,3.142857142857143,60.095238095238095,2,4,13,66,39,0.6666666666666666,Depensier,Recent,Tres Frequent
27953,2,141,2.5,70.5,2,2,4,5,290,0.0,Pas Depensier,Ancien,Peu Frequent
28012,2,238,3.5,119.0,1,2,6,7,71,1.0,Moyennement Depensier,Recent,Peu Frequent
28086,1,117,5.0,117.0,1,1,4,5,593,1.0,Pas Depensier,Ancien,Peu Frequent
28139,1,70,2.0,70.0,1,1,2,2,596,0.0,Pas Depensier,Ancien,Peu Frequent
28231,7,503,2.857142857142857,71.85714285714286,1,2,6,20,55,1.0,Depensier,Recent,Tres Frequent
28329,5,514,3.4,102.8,3,3,9,17,48,0.0,Depensier,Recent,Tres Frequent
28385,1,71,4.0,71.0,1,2,3,4,540,0.0,Pas Depensier,Ancien,Peu Frequent
28448,1,61,4.0,61.0,1,2,3,4,661,1.0,Pas Depensier,Ancien,Peu Frequent
28661,2,124,2.5,62.0,2,1,4,5,219,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
29090,5,350,2.8,70.0,1,3,5,14,70,1.0,Depensier,Recent,Tres Frequent
29192,7,814,4.0,116.28571428571428,1,3,7,28,90,1.0,Depensier,Moyennement Recent,Tres Frequent
29301,1,84,4.0,84.0,1,1,3,4,34,1.0,Pas Depensier,Recent,Peu Frequent
29338,4,451,4.25,112.75,1,4,9,17,42,1.0,Depensier,Recent,Tres Frequent
29346,1,140,4.0,140.0,1,2,4,4,492,1.0,Pas Depensier,Ancien,Peu Frequent
29393,6,478,2.833333333333333,79.66666666666667,1,3,6,17,303,1.0,Depensier,Ancien,Tres Frequent
29474,18,2089,4.0,116.05555555555556,3,4,12,72,38,0.8888888888888888,Depensier,Recent,Tres Frequent
29576,2,162,2.0,81.0,1,1,2,4,525,1.0,Pas Depensier,Ancien,Peu Frequent
29580,1,217,5.0,217.0,1,1,5,5,515,1.0,Moyennement Depensier,Ancien,Peu Frequent
29915,14,652,1.8571428571428568,46.57142857142857,2,4,9,26,35,0.0,Depensier,Recent,Tres Frequent
30027,4,216,2.0,54.0,1,2,3,8,273,1.0,Moyennement Depensier,Ancien,Tres Frequent
30109,21,2062,3.095238095238096,98.1904761904762,1,4,12,65,23,1.0,Depensier,Recent,Tres Frequent
30158,6,697,4.833333333333333,116.16666666666669,1,4,9,29,146,1.0,Depensier,Moyennement Recent,Tres Frequent
30275,4,0,1.0,0.0,1,2,2,4,161,1.0,Pas Depensier,Moyennement Recent,Tres Frequent
30370,1,47,2.0,47.0,1,1,2,2,213,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
30400,4,256,3.0,64.0,2,3,6,12,111,0.75,Moyennement Depensier,Moyennement Recent,Tres Frequent
30497,14,1215,4.142857142857143,86.78571428571429,3,4,13,58,44,0.8571428571428571,Depensier,Recent,Tres Frequent
30574,10,795,2.5,79.5,1,4,10,25,13,1.0,Depensier,Recent,Tres Frequent
31008,5,738,4.6,147.6,1,4,8,23,64,1.0,Depensier,Recent,Tres Frequent
31019,1,50,2.0,50.0,1,1,1,2,568,1.0,Pas Depensier,Ancien,Peu Frequent
31048,10,902,2.9,90.2,1,4,11,29,49,1.0,Depensier,Recent,Tres Frequent
31169,4,68,1.25,17.0,1,2,3,5,167,1.0,Pas Depensier,Moyennement Recent,Tres Frequent
31183,8,820,3.25,102.5,2,4,11,26,44,0.0,Depensier,Recent,Tres Frequent
31285,14,585,2.142857142857143,41.785714285714285,5,4,11,30,37,0.0,Depensier,Recent,Tres Frequent
31286,6,501,4.0,83.5,1,4,8,24,60,1.0,Depensier,Recent,Tres Frequent
31486,5,220,2.0,44.0,2,4,6,10,24,0.0,Moyennement Depensier,Recent,Tres Frequent
31510,5,217,2.0,43.4,1,4,8,10,46,1.0,Moyennement Depensier,Recent,Tres Frequent
31690,1,10,1.0,10.0,1,1,1,1,55,1.0,Pas Depensier,Recent,Peu Frequent
31693,17,1527,4.352941176470588,89.82352941176471,1,4,12,74,43,1.0,Depensier,Recent,Tres Frequent
31746,6,492,2.6666666666666665,82.0,1,3,7,16,253,1.0,Depensier,Moyennement Recent,Tres Frequent
31833,3,309,3.6666666666666665,103.0,1,4,7,11,1,1.0,Moyennement Depensier,Recent,Moyennement Frequent
32096,6,353,2.5,58.833333333333336,1,3,8,15,70,1.0,Depensier,Recent,Tres Frequent
32127,3,179,3.6666666666666665,59.66666666666666,1,3,6,11,280,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
32379,1,215,7.0,215.0,1,3,5,7,130,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
32403,3,232,2.6666666666666665,77.33333333333333,1,3,6,8,83,1.0,Moyennement Depensier,Recent,Moyennement Frequent
32688,9,841,3.2222222222222223,93.44444444444444,1,4,10,29,128,1.0,Depensier,Moyennement Recent,Tres Frequent
32760,4,525,4.5,131.25,3,3,7,18,290,0.5,Depensier,Ancien,Tres Frequent
32886,3,401,3.333333333333333,133.66666666666666,1,3,6,10,119,1.0,Depensier,Moyennement Recent,Moyennement Frequent
32888,3,123,1.6666666666666667,41.0,1,2,3,5,147,1.0,Pas Depensier,Moyennement Recent,Moyennement Frequent
33051,2,270,4.0,135.0,1,1,3,8,296,1.0,Moyennement Depensier,Ancien,Peu Frequent
33198,1,39,1.0,39.0,1,1,1,1,353,1.0,Pas Depensier,Ancien,Peu Frequent
33251,1,76,4.0,76.0,1,1,1,4,494,1.0,Pas Depensier,Ancien,Peu Frequent
33316,13,911,2.8461538461538463,70.07692307692308,1,3,9,37,139,1.0,Depensier,Moyennement Recent,Tres Frequent
33662,1,90,5.0,90.0,1,2,3,5,623,1.0,Pas Depensier,Ancien,Peu Frequent
33710,1,98,4.0,98.0,1,3,3,4,691,1.0,Pas Depensier,Ancien,Peu Frequent
33713,12,1823,6.0,151.91666666666666,2,4,14,72,38,0.9166666666666666,Depensier,Recent,Tres Frequent
33746,1,140,4.0,140.0,1,1,4,4,347,1.0,Pas Depensier,Ancien,Peu Frequent
33797,9,925,2.888888888888889,102.77777777777776,1,4,9,26,107,1.0,Depensier,Moyennement Recent,Tres Frequent
33825,1,0,1.0,0.0,1,1,1,1,700,1.0,Pas Depensier,Ancien,Peu Frequent
33834,8,297,1.75,37.125,2,4,8,14,60,0.875,Moyennement Depensier,Recent,Tres Frequent
33865,1,80,2.0,80.0,1,1,2,2,318,1.0,Pas Depensier,Ancien,Peu Frequent
33939,6,324,1.8333333333333333,54.0,2,2,4,11,142,0.8333333333333334,Moyennement Depensier,Moyennement Recent,Tres Frequent
33999,1,71,2.0,71.0,1,1,1,2,113,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
34093,2,265,5.5,132.5,1,3,4,11,186,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
34138,1,84,2.0,84.0,1,1,2,2,432,1.0,Pas Depensier,Ancien,Peu Frequent
34144,8,451,3.125,56.375,1,4,9,25,141,1.0,Depensier,Moyennement Recent,Tres Frequent
34174,8,846,3.75,105.75,1,3,7,30,169,1.0,Depensier,Moyennement Recent,Tres Frequent
34203,32,2220,2.96875,69.375,1,4,12,95,21,1.0,Depensier,Recent,Tres Frequent
34277,9,845,3.0,93.88888888888889,1,4,11,27,35,1.0,Depensier,Recent,Tres Frequent
34342,2,95,2.5,47.5,2,2,3,5,544,0.5,Pas Depensier,Ancien,Peu Frequent
34372,17,1158,2.647058823529412,68.11764705882354,3,3,9,45,62,0.6470588235294118,Depensier,Recent,Tres Frequent
34387,2,102,1.5,51.0,1,1,2,3,114,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
34410,2,409,6.0,204.5,1,3,8,12,62,1.0,Depensier,Recent,Peu Frequent
34422,2,281,5.0,140.5,2,3,7,10,181,0.5,Moyennement Depensier,Moyennement Recent,Peu Frequent
34467,4,533,4.5,133.25,1,4,9,18,477,1.0,Depensier,Ancien,Tres Frequent
34504,1,100,3.0,100.0,1,1,2,3,353,1.0,Pas Depensier,Ancien,Peu Frequent
34521,3,340,3.333333333333333,113.33333333333331,2,3,6,10,7,0.6666666666666666,Depensier,Recent,Moyennement Frequent
34600,13,771,3.3846153846153846,59.30769230769231,2,4,11,44,31,0.9230769230769232,Depensier,Recent,Tres Frequent
34618,1,98,4.0,98.0,1,1,2,4,487,0.0,Pas Depensier,Ancien,Peu Frequent
34632,5,552,3.4,110.4,3,3,8,17,43,0.4,Depensier,Recent,Tres Frequent
34676,3,170,2.333333333333333,56.66666666666666,1,3,5,7,400,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
34864,6,294,1.6666666666666667,49.0,1,3,5,10,77,1.0,Moyennement Depensier,Recent,Tres Frequent
34875,2,113,1.5,56.5,1,1,3,3,567,1.0,Pas Depensier,Ancien,Peu Frequent
34879,1,113,4.0,113.0,1,1,2,4,506,1.0,Pas Depensier,Ancien,Peu Frequent
34900,7,477,2.142857142857143,68.14285714285714,1,4,8,15,37,1.0,Depensier,Recent,Tres Frequent
35027,5,286,2.4,57.2,3,1,6,12,410,0.0,Moyennement Depensier,Ancien,Tres Frequent
35069,1,66,2.0,66.0,1,1,2,2,329,0.0,Pas Depensier,Ancien,Peu Frequent
35079,10,687,3.6,68.7,1,4,8,36,116,1.0,Depensier,Moyennement Recent,Tres Frequent
35198,2,148,2.0,74.0,1,1,3,4,508,1.0,Pas Depensier,Ancien,Peu Frequent
35289,2,247,4.5,123.5,1,3,4,9,472,1.0,Moyennement Depensier,Ancien,Peu Frequent
35338,14,828,2.4285714285714284,59.142857142857146,4,4,10,34,62,0.1428571428571428,Depensier,Recent,Tres Frequent
35464,15,1127,4.333333333333333,75.13333333333334,2,4,13,65,31,0.9333333333333332,Depensier,Recent,Tres Frequent
35567,1,152,5.0,152.0,1,2,4,5,93,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
35675,4,473,4.5,118.25,1,4,10,18,81,1.0,Depensier,Recent,Tres Frequent
35934,3,272,3.0,90.66666666666669,1,4,6,9,91,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
36138,3,345,2.6666666666666665,115.0,1,4,7,8,67,1.0,Depensier,Recent,Moyennement Frequent
36179,5,441,2.6,88.2,2,2,7,13,155,0.8,Depensier,Moyennement Recent,Tres Frequent
36221,4,756,7.75,189.0,1,4,9,31,73,1.0,Depensier,Recent,Tres Frequent
36229,6,616,4.166666666666667,102.66666666666669,3,3,8,25,132,0.5,Depensier,Moyennement Recent,Tres Frequent
36250,7,602,3.571428571428572,86.0,2,4,9,25,76,0.2857142857142857,Depensier,Recent,Tres Frequent
36463,1,89,5.0,89.0,1,2,3,5,512,0.0,Pas Depensier,Ancien,Peu Frequent
36705,3,217,2.0,72.33333333333333,1,3,4,6,98,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
36706,3,278,3.333333333333333,92.66666666666669,1,3,4,10,241,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
36767,20,1603,3.3,80.15,1,4,12,66,34,1.0,Depensier,Recent,Tres Frequent
36839,3,431,4.333333333333333,143.66666666666666,1,2,5,13,270,1.0,Depensier,Moyennement Recent,Moyennement Frequent
36868,1,67,2.0,67.0,1,1,2,2,539,1.0,Pas Depensier,Ancien,Peu Frequent
36940,9,1120,4.0,124.44444444444444,4,3,11,36,118,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
36958,1,68,2.0,68.0,1,1,2,2,125,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
37017,1,73,2.0,73.0,1,2,2,2,95,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
37123,3,287,2.6666666666666665,95.66666666666669,1,3,6,8,22,1.0,Moyennement Depensier,Recent,Moyennement Frequent
37419,9,1149,4.777777777777778,127.66666666666669,3,3,11,43,1,0.3333333333333333,Depensier,Recent,Tres Frequent
37673,5,203,1.4,40.6,2,4,4,7,187,0.6,Moyennement Depensier,Moyennement Recent,Tres Frequent
37891,2,76,2.0,38.0,1,2,3,4,455,1.0,Pas Depensier,Ancien,Peu Frequent
37935,4,67,1.0,16.75,1,2,3,4,219,1.0,Pas Depensier,Moyennement Recent,Tres Frequent
38039,4,233,1.5,58.25,3,3,6,6,139,0.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
38168,1,64,3.0,64.0,1,1,2,3,407,1.0,Pas Depensier,Ancien,Peu Frequent
38294,6,679,3.333333333333333,113.16666666666669,2,3,9,20,189,0.8333333333333334,Depensier,Moyennement Recent,Tres Frequent
38358,15,823,3.0,54.86666666666667,2,4,14,45,38,0.8666666666666667,Depensier,Recent,Tres Frequent
38408,13,1326,3.769230769230769,102.0,1,4,11,49,38,0.0,Depensier,Recent,Tres Frequent
38473,4,295,2.5,73.75,1,2,5,10,189,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
38544,4,786,7.75,196.5,1,3,10,31,4,1.0,Depensier,Recent,Tres Frequent
38564,1,304,9.0,304.0,1,2,4,9,701,1.0,Moyennement Depensier,Ancien,Peu Frequent
38857,1,62,4.0,62.0,1,2,3,4,688,0.0,Pas Depensier,Ancien,Peu Frequent
39232,5,249,2.0,49.8,1,3,6,10,29,1.0,Moyennement Depensier,Recent,Tres Frequent
39466,1,56,2.0,56.0,1,1,2,2,628,1.0,Pas Depensier,Ancien,Peu Frequent
39517,1,366,15.0,366.0,1,2,6,15,392,1.0,Depensier,Ancien,Peu Frequent
39525,5,395,3.2,79.0,1,4,10,16,281,1.0,Depensier,Ancien,Tres Frequent
39673,2,363,5.0,181.5,1,3,4,10,134,1.0,Depensier,Moyennement Recent,Peu Frequent
39680,1,89,3.0,89.0,1,1,3,3,341,0.0,Pas Depensier,Ancien,Peu Frequent
39745,11,928,2.636363636363636,84.36363636363636,1,3,8,29,85,1.0,Depensier,Recent,Tres Frequent
39782,27,2272,3.703703703703704,84.14814814814815,1,4,15,100,13,1.0,Depensier,Recent,Tres Frequent
39786,16,1559,3.625,97.4375,1,4,12,58,22,1.0,Depensier,Recent,Tres Frequent
39822,3,174,2.333333333333333,58.0,1,1,4,7,617,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
40057,1,75,1.0,75.0,1,1,1,1,107,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
40071,10,870,2.9,87.0,1,3,9,29,59,1.0,Depensier,Recent,Tres Frequent
40137,1,32,3.0,32.0,1,3,3,3,730,1.0,Pas Depensier,Ancien,Peu Frequent
40174,1,114,3.0,114.0,1,1,3,3,139,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
40421,1,124,4.0,124.0,1,1,2,4,471,1.0,Pas Depensier,Ancien,Peu Frequent
40459,15,1224,2.8666666666666667,81.6,4,4,14,43,22,0.6666666666666666,Depensier,Recent,Tres Frequent
40509,1,59,2.0,59.0,1,2,2,2,233,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
40526,1,0,1.0,0.0,1,1,1,1,700,1.0,Pas Depensier,Ancien,Peu Frequent
40554,5,412,2.2,82.4,1,4,6,11,70,1.0,Depensier,Recent,Tres Frequent
40665,4,173,1.25,43.25,3,1,3,5,11,0.5,Moyennement Depensier,Recent,Tres Frequent
40740,1,239,7.0,239.0,1,4,6,7,120,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
40838,1,95,4.0,95.0,1,1,2,4,234,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
40842,3,259,2.333333333333333,86.33333333333333,3,3,7,7,509,0.0,Moyennement Depensier,Ancien,Moyennement Frequent
40878,6,200,2.0,33.333333333333336,1,2,4,12,234,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
40919,1,151,3.0,151.0,1,1,2,3,658,0.0,Pas Depensier,Ancien,Peu Frequent
40961,6,568,3.0,94.66666666666669,2,4,9,18,148,0.6666666666666666,Depensier,Moyennement Recent,Tres Frequent
41170,8,779,4.0,97.375,5,4,11,32,2,0.0,Depensier,Recent,Tres Frequent
41233,2,265,5.5,132.5,1,1,5,11,228,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
41270,5,394,3.4,78.8,2,4,7,17,56,0.6,Depensier,Recent,Tres Frequent
41398,5,396,2.6,79.2,1,2,4,13,274,1.0,Depensier,Ancien,Tres Frequent
41567,3,64,1.3333333333333333,21.33333333333333,3,2,3,4,467,0.0,Pas Depensier,Ancien,Moyennement Frequent
41764,1,52,3.0,52.0,1,2,2,3,389,1.0,Pas Depensier,Ancien,Peu Frequent
42024,2,91,5.0,45.5,1,2,5,10,401,1.0,Pas Depensier,Ancien,Peu Frequent
42074,1,95,1.0,95.0,1,1,1,1,506,0.0,Pas Depensier,Ancien,Peu Frequent
42119,1,171,6.0,171.0,1,2,4,6,63,1.0,Moyennement Depensier,Recent,Peu Frequent
42277,2,177,4.5,88.5,1,1,2,9,29,0.0,Moyennement Depensier,Recent,Peu Frequent
42371,5,346,3.0,69.2,3,3,6,15,154,0.6,Depensier,Moyennement Recent,Tres Frequent
42395,12,930,3.583333333333333,77.5,6,4,12,43,2,0.0,Depensier,Recent,Tres Frequent
42459,1,75,1.0,75.0,1,1,1,1,94,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
42788,1,98,4.0,98.0,1,1,4,4,231,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
43091,7,755,4.0,107.85714285714286,2,4,8,28,353,0.2857142857142857,Depensier,Ancien,Tres Frequent
43162,2,328,5.0,164.0,1,3,7,10,65,1.0,Moyennement Depensier,Recent,Peu Frequent
43227,6,545,3.0,90.83333333333331,1,3,10,18,55,1.0,Depensier,Recent,Tres Frequent
43352,3,234,2.6666666666666665,78.0,1,3,4,8,101,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
43358,8,554,3.125,69.25,4,4,9,25,34,0.375,Depensier,Recent,Tres Frequent
43409,4,391,3.5,97.75,1,3,6,14,139,1.0,Depensier,Moyennement Recent,Tres Frequent
43444,10,586,2.1,58.6,1,2,5,21,72,1.0,Depensier,Recent,Tres Frequent
43494,2,257,3.5,128.5,1,3,6,7,64,1.0,Moyennement Depensier,Recent,Peu Frequent
43513,1,35,1.0,35.0,1,1,1,1,621,0.0,Pas Depensier,Ancien,Peu Frequent
43527,8,690,4.0,86.25,1,4,9,32,104,1.0,Depensier,Moyennement Recent,Tres Frequent
43544,6,693,5.5,115.5,1,4,10,33,11,1.0,Depensier,Recent,Tres Frequent
43633,5,312,2.0,62.4,1,1,2,10,3,1.0,Moyennement Depensier,Recent,Tres Frequent
44035,4,457,4.0,114.25,1,3,6,16,352,0.0,Depensier,Ancien,Tres Frequent
44082,4,234,1.75,58.5,2,2,5,7,232,0.75,Moyennement Depensier,Moyennement Recent,Tres Frequent
44122,1,133,5.0,133.0,1,2,4,5,268,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
44329,1,76,2.0,76.0,1,1,2,2,588,1.0,Pas Depensier,Ancien,Peu Frequent
44433,50,5096,3.98,101.92,2,4,12,199,25,0.98,Depensier,Recent,Tres Frequent
44496,9,1206,5.666666666666667,134.0,2,3,9,51,128,0.5555555555555556,Depensier,Moyennement Recent,Tres Frequent
44644,2,270,4.5,135.0,2,2,3,9,39,0.5,Moyennement Depensier,Recent,Peu Frequent
44660,3,198,2.0,66.0,1,2,3,6,249,1.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
44686,3,642,7.0,214.0,1,4,6,21,64,1.0,Depensier,Recent,Moyennement Frequent
44763,1,197,7.0,197.0,1,2,4,7,562,0.0,Moyennement Depensier,Ancien,Peu Frequent
44974,2,418,5.5,209.0,1,3,7,11,352,1.0,Depensier,Ancien,Peu Frequent
45302,3,287,2.333333333333333,95.66666666666669,1,1,6,7,282,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
45366,1,35,1.0,35.0,1,1,1,1,623,1.0,Pas Depensier,Ancien,Peu Frequent
45438,17,1485,3.647058823529412,87.3529411764706,2,4,13,62,34,0.9411764705882352,Depensier,Recent,Tres Frequent
45448,2,97,1.5,48.5,1,1,2,3,449,1.0,Pas Depensier,Ancien,Peu Frequent
45504,2,128,2.0,64.0,2,2,3,4,112,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
45603,13,1240,4.076923076923077,95.3846153846154,1,3,11,53,36,1.0,Depensier,Recent,Tres Frequent
45626,1,38,1.0,38.0,1,1,1,1,585,1.0,Pas Depensier,Ancien,Peu Frequent
45810,3,211,2.0,70.33333333333333,2,2,4,6,58,0.6666666666666666,Moyennement Depensier,Recent,Moyennement Frequent
45977,2,182,3.0,91.0,1,3,4,6,73,1.0,Moyennement Depensier,Recent,Peu Frequent
45984,1,45,2.0,45.0,1,2,2,2,673,1.0,Pas Depensier,Ancien,Peu Frequent
46158,2,212,3.0,106.0,1,1,3,6,267,1.0,Moyennement Depensier,Moyennement Recent,Peu Frequent
46355,7,882,5.857142857142857,126.0,1,4,12,41,167,1.0,Depensier,Moyennement Recent,Tres Frequent
46452,10,544,2.4,54.4,2,3,9,24,71,0.7,Depensier,Recent,Tres Frequent
46492,7,458,2.4285714285714284,65.42857142857143,3,4,10,17,30,0.1428571428571428,Depensier,Recent,Tres Frequent
46498,1,0,1.0,0.0,1,1,1,1,700,0.0,Pas Depensier,Ancien,Peu Frequent
46504,8,410,2.75,51.25,1,2,7,22,167,1.0,Depensier,Moyennement Recent,Tres Frequent
46532,1,132,6.0,132.0,1,3,4,6,563,0.0,Pas Depensier,Ancien,Peu Frequent
46560,9,545,2.555555555555556,60.55555555555556,1,4,9,23,37,1.0,Depensier,Recent,Tres Frequent
46611,6,354,2.1666666666666665,59.0,1,3,7,13,27,1.0,Depensier,Recent,Tres Frequent
46714,2,235,4.0,117.5,2,2,6,8,441,0.5,Moyennement Depensier,Ancien,Peu Frequent
46876,1,93,3.0,93.0,1,1,3,3,309,1.0,Pas Depensier,Ancien,Peu Frequent
46989,1,60,2.0,60.0,1,1,2,2,527,1.0,Pas Depensier,Ancien,Peu Frequent
47036,8,405,2.375,50.625,2,4,13,19,128,0.875,Depensier,Moyennement Recent,Tres Frequent
47039,1,53,3.0,53.0,1,1,2,3,28,0.0,Pas Depensier,Recent,Peu Frequent
47059,2,159,2.0,79.5,1,2,3,4,132,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
47108,3,217,3.0,72.33333333333333,1,3,5,9,338,1.0,Moyennement Depensier,Ancien,Moyennement Frequent
47424,2,98,2.0,49.0,1,2,2,4,263,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
47506,6,231,1.6666666666666667,38.5,1,3,5,10,429,1.0,Moyennement Depensier,Ancien,Tres Frequent
47599,2,190,3.0,95.0,1,1,4,6,372,1.0,Moyennement Depensier,Ancien,Peu Frequent
47692,8,677,4.0,84.625,2,4,12,32,39,0.875,Depensier,Recent,Tres Frequent
47790,2,128,2.0,64.0,1,1,3,4,146,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
47879,6,670,4.166666666666667,111.66666666666669,1,4,9,25,53,1.0,Depensier,Recent,Tres Frequent
48046,1,146,5.0,146.0,1,1,3,5,233,0.0,Pas Depensier,Moyennement Recent,Peu Frequent
48169,6,234,1.3333333333333333,39.0,2,3,5,8,91,0.8333333333333334,Moyennement Depensier,Moyennement Recent,Tres Frequent
48549,4,39,2.5,9.75,1,3,3,10,465,1.0,Pas Depensier,Ancien,Tres Frequent
49009,1,81,2.0,81.0,1,1,1,2,140,1.0,Pas Depensier,Moyennement Recent,Peu Frequent
49151,5,254,1.6,50.8,1,3,4,8,50,1.0,Moyennement Depensier,Recent,Tres Frequent
49213,4,390,4.25,97.5,2,2,8,17,231,0.5,Depensier,Moyennement Recent,Tres Frequent
49285,4,463,2.75,115.75,1,3,5,11,46,1.0,Depensier,Recent,Tres Frequent
49325,1,123,6.0,123.0,1,2,3,6,626,1.0,Pas Depensier,Ancien,Peu Frequent
49482,4,332,3.5,83.0,3,2,7,14,62,0.25,Moyennement Depensier,Recent,Tres Frequent
49601,2,349,5.0,174.5,2,3,5,10,84,0.0,Depensier,Recent,Peu Frequent
49635,19,1062,2.3684210526315788,55.89473684210526,2,3,7,45,20,0.0,Depensier,Recent,Tres Frequent
49813,3,134,1.3333333333333333,44.66666666666666,1,3,3,4,196,0.0,Pas Depensier,Moyennement Recent,Moyennement Frequent
49851,5,821,6.0,164.2,1,3,6,30,107,0.0,Depensier,Moyennement Recent,Tres Frequent
49900,9,701,2.888888888888889,77.88888888888889,2,3,7,26,17,0.1111111111111111,Depensier,Recent,Tres Frequent
49923,4,285,2.25,71.25,1,3,5,9,267,1.0,Moyennement Depensier,Moyennement Recent,Tres Frequent
50006,3,243,3.333333333333333,81.0,2,4,6,10,231,0.0,Moyennement Depensier,Moyennement Recent,Moyennement Frequent
50039,6,741,4.166666666666667,123.5,4,4,9,25,77,0.0,Depensier,Recent,Tres Frequent
